addicupo_state,remaining_addicupo,id
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,3508129d-e61b-4d60-a930-f5f79be08b27_103
AVAILABLE,1800000,3562ed63-e61b-45f1-b76a-d62d901b9feb_103
AVAILABLE,1441020.65,3578dade-d724-4c02-a6ae-ce7ce586722e_103
AVAILABLE,1397648.674,35a2b7d4-cf30-4a62-805f-e8f4af7676f6_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,35a7467b-6a26-4dbd-bbd6-2011d36e7d5c_103
AVAILABLE,1650000,35ae5838-a368-4c7e-849b-a9e6aa61a575_103
AVAILABLE,1969200,35b47b3c-5731-42f0-a739-cc705f8f9c11_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,35cd8b89-8d19-40cf-af2d-07df0a2285c8_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,35e5bbd4-7f59-4a6a-a537-8c55f9e33361_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,35ef4622-4791-40fe-af47-e8e3e3499356_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,360802b2-ce72-461e-bff4-a123e080fbbe_103
AVAILABLE,1726750,36158ef7-6841-4635-b3db-a00f8d5b55e8_103
AVAILABLE,407553.6653,3620950e-30ee-4d24-b86c-3ef3b35093fc_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,36210a0b-a87b-4279-8c66-9dc364051d7d_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,363432c4-477d-43b1-8628-190a965cd7f7_103
AVAILABLE,883303.0687,363b9e6d-08fc-47b0-86a4-d2e5c06f8abf_103
AVAILABLE,439365.4684,3655d596-dedd-4160-881e-01b427f91c46_103
AVAILABLE,2100000,365d6ea5-68d0-4b7b-b45f-09463157120e_103
AVAILABLE,678694.5451,3664d628-9fbb-4374-ae08-4a7cb9779104_103
AVAILABLE,1350000,36b6687f-0879-4b15-888e-03295d1621f7_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,36da574f-78d0-4817-a9a8-9eb00f4ffbf9_103
AVAILABLE,1907561.979,36ea7ce6-b570-401f-abcf-54827d50aa42_103
AVAILABLE,2200000,37537773-8795-470c-bf69-8a5a19f43419_103
AVAILABLE,2199788.741,375e05d8-38c9-4f29-8d8a-662042b9164f_103
AVAILABLE,686576.9606,37639944-6f90-49fc-9fba-7d102ad78234_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,3765e172-3096-4622-a919-d6260e71cf5c_103
AVAILABLE,1799795.862,37a9ddc2-141b-42d7-a367-dcfab633a3f6_103
AVAILABLE,543160.7312,37ac5652-9338-4e64-89c0-e97d7a2b7760_103
AVAILABLE,2127266.259,37b53970-a353-42d1-9928-03f262d11dd8_103
AVAILABLE,1494000,37be1bb0-ef3b-46e0-b451-ee8a493a32d7_103
AVAILABLE,0,37c92b7d-dace-4fc9-94ef-b4c68d11b1ae_103
AVAILABLE,223901.0284,37ce36a3-47fe-44d7-85aa-eb6fd1969a58_103
AVAILABLE,1650000,37d0049f-1ee0-4fba-8669-72814941366a_103
AVAILABLE,1441700.896,380942ed-0675-4ffb-81c9-4657a05e4be9_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,380c0b29-71f9-48f1-8471-106141bab068_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,38204f05-7cf1-44a8-896f-e78456523cf7_103
AVAILABLE,1350000,385696c5-d06b-49d4-98ce-90897038afee_103
AVAILABLE,1905262.593,38620d72-39b2-442b-9abf-1b4f11de7e3a_103
AVAILABLE,1494000,3862c6b2-752e-43c5-920b-25ea24b3a3ca_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,38667e43-dfae-4914-b53b-5490617eb6bf_103
AVAILABLE,1800000,3872d0b2-5c46-4d34-b9e9-099001fb4df9_103
AVAILABLE,926633,38760dc4-43d7-4f6c-9f2b-be38c66d1018_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,38ac4b4d-e4eb-4422-90b8-a62c1fb0e131_103
AVAILABLE,1106588.072,38b430eb-6c7a-4ec0-aa88-e1b56ad4698e_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,38d30d43-d7bf-4314-aecb-4e07bbec9beb_103
AVAILABLE,1999999.968,38e6872e-367e-4679-bcc0-88e50dbdf9ec_103
AVAILABLE,1800000,3906ff28-38d7-49ba-91aa-bc07f420d9ea_103
AVAILABLE,996000,3918b5f0-ea1a-4b14-88d6-8ce718c45a1b_103
AVAILABLE,1799999,391b4675-5080-4424-aaa0-edbf28adc542_103
AVAILABLE,1800000,3934d47e-d01f-44b4-ba80-cdbecdc41c60_103
AVAILABLE,1233400,3943851e-8473-425e-ae40-e606b1694966_103
AVAILABLE,1500000,394de062-45c7-4d05-aa73-8f47e6b0adc1_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,394fdc9e-00a6-48a1-9899-bdbd754f5bbc_103
BLOCKED_BY_ALL_LOANS_CANCELLED,0,39830cdc-c824-4796-a454-1f4632e66b38_103
AVAILABLE,1799999.362,39a0cf87-e2df-4741-9337-9e79d6a5c389_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,39a41293-1d64-40ae-a1b8-f877982a1de3_103
AVAILABLE,1500000,39e5a588-bfb4-496e-afa7-294157f85ede_103
AVAILABLE,1614552.602,39e5b63c-4c1d-4246-9e74-a5526273e4d9_103
BLOCKED_BY_ALL_LOANS_CANCELLED,0,3a2a2cc1-9bc7-42fa-af2a-2453fe61904c_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,3a2ca6e0-bcc4-4b83-b3ba-a1f912421320_103
AVAILABLE,1441700.886,3a3036f6-8895-4a45-b306-15822efad47f_103
AVAILABLE,1800000,3a331da4-94c0-4b63-be89-2b727688074d_103
AVAILABLE,285299.423,3a4943f7-02dd-4278-b01e-f943859e172e_103
AVAILABLE,427980.3622,3a4ae88b-bf4b-4a0a-a2a5-1b7b3ef85018_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,3a555365-edcf-467b-bb71-a428ae4173b1_103
BLOCKED_BY_CONDONATION,0,3a6f1e94-7d7a-4ba6-886d-b9631d1c0424_103
AVAILABLE,814502.7132,3a99ecc0-b28b-4655-9f40-81ecefbae8b8_103
AVAILABLE,1855791.981,3aa810bb-2608-4fb8-bcf5-4309f1a20b0e_103
AVAILABLE,1493999.692,3ab44f90-5dd6-4f2c-a5f6-59e5924ef462_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,3b031777-4c22-48ef-8782-463fbd53f3e3_103
AVAILABLE,2107606.712,3b05203a-4087-4d4f-8f7e-c1fb7e1054b6_103
AVAILABLE,802610.3934,3b1b4f55-d770-45bf-a711-dfa6798abb3c_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,3b389b00-adc1-43ca-b177-4588c3cc27c7_103
AVAILABLE,2485020,3b460c93-492f-4178-8388-babf3e08ee0f_103
AVAILABLE,0,3b64f848-1836-45f8-ae4f-332ae98054ff_103
AVAILABLE,140100,3b6df6b7-d1a3-4405-ad17-fea6f315e99b_103
AVAILABLE,1076504.424,3b7b6c2f-f3f2-46a6-b60f-9bbad47c2dad_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,3b9695f7-aac8-402c-bb23-edb6874c059a_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,3ba9db0e-124c-42f7-99c3-fae841eaf412_103
AVAILABLE,1498399.195,3bb50503-8068-4495-a3b2-12aa8d641ac9_103
BLOCKED_BY_ECM_POLICY_MAX_ACTIVE_LOANS,0,3bd1cbdf-7354-48ed-81a9-3b2360295ae6_103
AVAILABLE,1800000,3c48c6cd-444c-449d-ae76-7e53bfc37f04_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,3c9cb21a-a386-4e58-8575-9184ec0a4f67_103
AVAILABLE,0,3ca93f8b-8284-4d2b-b1bd-08f5cd32381a_103
AVAILABLE,0,3cf60e65-34fb-434a-b70d-c89229b78211_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,3cf88247-2c7f-4535-bcfe-7cad98c7d319_103
AVAILABLE,1441623.083,3d182169-f77c-437a-9b0b-bdc536285994_103
AVAILABLE,647779.2126,3d506ef9-0ecb-4110-ac95-734c94b01851_103
AVAILABLE,742982.9366,3d54a215-0002-4ec0-b3b1-83dc730b95a3_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,3d58c02a-7622-4d8a-b278-386152da0493_103
AVAILABLE,482836.9916,3d6dcd09-a1aa-4378-9379-a78a77316b7e_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,3d74b685-5ed4-469e-a138-3bd5879ed30d_103
AVAILABLE,2107629.748,3d9b5bda-e597-4957-979e-c49f3dcf1d55_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,3dd53674-d56b-48a1-ae69-748a3ddbabd4_103
AVAILABLE,1220099.542,3dfdeff8-d375-4558-a553-6f081b9cda73_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,3e1411ac-88ad-4a29-a6d6-4e3f679664d2_103
BLOCKED_BY_ALL_LOANS_CANCELLED,0,3e2ef013-ba35-43d8-aec3-28cc663f3ee8_103
AVAILABLE,1256600,3e339813-1a00-46b7-8e6e-3dcd9f762f70_103
AVAILABLE,1651444.471,3e3c4db5-9641-479b-9b25-6071b8d633cb_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,3e57408f-e672-40c8-b562-7536096b4b6b_103
AVAILABLE,1194866.67,3e66e6f7-f10a-4c13-81c6-d78f87cd2f5e_103
AVAILABLE,1211749.489,3e9950cc-903f-4c6c-9103-b8adf29c4fe8_103
BLOCKED_BY_ECM_POLICY_MAX_ACTIVE_LOANS,0,3ea8f474-d4e8-4f2c-a379-5b28387e473f_103
AVAILABLE,1800000,3eac5ec0-a4d3-442d-bbe2-fa4c8e8854a1_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,3eb12b44-6458-43b6-9953-36fa39e38f3d_103
AVAILABLE,1799920.835,3edbe4d6-1b33-4c38-b269-591b2b859984_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,3ee67171-1d6b-463b-864b-86fda6896140_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,3f27e835-3663-437c-87c4-88db0b2e96be_103
AVAILABLE,0,3f47db14-30e4-4054-85c8-6c76ca424a2b_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,3f53b6d2-2dd2-4f0f-bc56-e0039587ee6f_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,3f5eef8a-0aaa-4755-8933-03ec8bbd6551_103
AVAILABLE,600000,3fb77a60-01ad-4cea-81e6-fa45f9213873_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,3fcab99a-7435-461e-a190-d6d9c86ab087_103
AVAILABLE,1741991.12,3fce76b2-2a0a-423b-812f-9ea2e89e5754_103
AVAILABLE,0,3ff30a9e-fbe5-4e2d-9412-dfe54873a021_103
AVAILABLE,0,403a4a45-f1d0-4b1d-bfa9-44da0c1a840c_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4053696d-121b-4a08-b571-7f10fbff79c9_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,405979d3-efc3-41a9-8159-d075ca4d36a3_103
AVAILABLE,1494000,405991d2-0565-42b8-a8c2-d7efca0a37e9_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,40920231-9ef3-450a-910f-fc5573a91963_103
AVAILABLE,1963006.91,409f7db4-870f-4df3-a766-b21810c47dfb_103
AVAILABLE,357018.4463,40bdabb4-6044-4b5d-8b1c-aac29a50f67b_103
AVAILABLE,1365293.605,40c50f47-eed6-4014-8b16-7ec6ffcac14b_103
AVAILABLE,0,40d1e0ad-1883-427a-871c-f6deaed1bef2_103
AVAILABLE,754500,40e1dedc-974e-4654-80d4-4e322ffe2c0b_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,40ecabbe-0239-4ab8-b4c3-9047c135e35f_103
AVAILABLE,1493927.06,412027db-c311-499b-a06d-90bbc0b0fe10_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,413aef07-b282-4f3e-8b5a-2f45ab08a7d3_103
AVAILABLE,1100637.417,41407b4f-1430-4bf2-bfed-ed55722d4e02_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4142f3fd-f9d8-4984-919a-2b7d43cacd65_103
AVAILABLE,1493452.84,41a73f5e-5db6-4155-b261-a42d9a34ad1e_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,41b4e2d1-8415-4f22-ac72-edf3a55444e2_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,41bd6c78-14e5-4cc5-b2d5-5217c621a370_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,41c0803d-c6a5-47b4-8a6d-4dcbbc55dd1e_103
AVAILABLE,1494000,41f08f9b-5f05-40c8-b03a-b3d98a6a642d_103
AVAILABLE,1799701.959,42166dda-3239-44d6-9585-d74051ee4d84_103
AVAILABLE,1349995.226,422a4eef-bcc7-42fc-a601-e2b33efd7fe2_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4232bc1a-6604-4cf8-8253-d386c0b51b42_103
AVAILABLE,1500000,4296d4c0-ceb9-47a7-8964-8b8fd5f40dbe_103
AVAILABLE,1056625.521,43188f75-f68d-4ca7-af64-5f30a72f978c_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,433f99f9-5162-4e53-9879-05bfecd51e10_103
AVAILABLE,901529.9916,439373dc-6c7a-4e1c-9b08-3507b4d84e09_103
AVAILABLE,1800000,439cf191-2b57-4ffb-a535-d7d436facd94_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,43a3d296-8145-4a6b-bfb5-7e0d62aa8030_103
AVAILABLE,458067.4823,43b13a84-c5cc-4656-b460-fbab58829282_103
AVAILABLE,2023300,43b997b0-7d6b-4644-83c4-bfbd8c00036f_103
AVAILABLE,2434689.52,43b9aa53-dbdd-4f9e-9c62-e6236ec62955_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,43c33fc2-fc5b-4bc9-8c5d-b794460a8c57_103
AVAILABLE,1087574.37,43d3c002-1d8a-46c2-a0c7-e19bd7c59c84_103
AVAILABLE,943607.9094,43d61bbe-a580-495b-b0d5-f71e53e56cdb_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,43fba77a-620f-4211-87ee-e107ced2e823_103
BLOCKED_BY_ECM_POLICY_MAX_ACTIVE_LOANS,0,440cc8ad-8db6-4255-9607-846b56f686ba_103
AVAILABLE,1318371.851,441263ff-0238-4d16-aaf6-6e0b5d8bc523_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4422f663-0641-413a-937e-d0d562a2ed45_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,44255bf3-42a5-4163-8f95-5c4f287346c9_103
AVAILABLE,1595733,443743e9-e1fb-4dfb-ac7e-cfded2f77bf9_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,445444d9-1c7a-4148-854e-e0158b044b3d_103
AVAILABLE,0,445585ab-55c4-4a15-b64c-45479b0c1c0b_103
AVAILABLE,0,44760cd2-c7e5-4fa9-94cc-e75d7c764e07_103
AVAILABLE,425260.4248,44839cab-cab7-40b9-992e-f082c8b2670e_103
AVAILABLE,1799989.812,4495b9a6-f23f-44d3-8f72-152cbfdaceae_103
AVAILABLE,1318813.017,449f6506-4fe5-4840-a572-47129e36c8e2_103
AVAILABLE,2499950,449fb141-3884-47ca-83bb-1c61f4fde615_103
AVAILABLE,1263733.292,44ba9d30-4dc7-4daf-8a37-ce62336c4c95_103
AVAILABLE,2371900.1,44e39a38-17e8-4fc9-9010-e5f60ad09936_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,45265025-9414-41c0-b0c5-e086f7a985de_103
AVAILABLE,2462621.276,4581a0ce-8ae5-4345-9df8-b30b3f21d782_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,458cfb00-6cd7-4851-b0a6-4dbd0bad0e47_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,45a11b5d-6252-43a5-a2a8-5c9714418928_103
AVAILABLE,0,45bcbf4f-1559-4189-8e4c-0b440d15b04e_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,45c6847a-56ad-4a64-a0f6-1a8a87b6f9cf_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,45d18178-d77f-442e-81d8-db08046152a8_103
AVAILABLE,739443.5171,45ec372e-8917-453e-bf21-8b4bd9b3a238_103
AVAILABLE,2500000,46271ba4-9e1a-4c9a-9da5-5a3f23fa7d89_103
AVAILABLE,1800000,462cf70f-1c60-4aca-904d-2dd9f94442a7_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,466fabab-6a08-4513-af7c-37bdb19312a8_103
AVAILABLE,1281529.36,46724d28-b7c9-44e4-97f4-ded486229d45_103
AVAILABLE,2897552.675,467982f5-f8ed-4377-824c-af79cd915b36_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,467a847a-1f54-405a-9100-ae4fbf988f95_103
AVAILABLE,2199999.556,468c8c86-51b1-4091-9bfc-f7b8bc1c7215_103
AVAILABLE,707672.1547,4693b922-4db2-4c0f-abfe-78205b6856f0_103
AVAILABLE,800000,46aaed7e-67da-4af8-92c2-d1fccdb4c261_103
BLOCKED_BY_ECM_POLICY_MAX_ACTIVE_LOANS,0,46ba29c3-af8d-47f8-a20b-1fb84d12fe86_103
AVAILABLE,1800000,46c85587-84a7-4691-bba0-8679727bf4fd_103
AVAILABLE,0,4700b176-87ec-4669-8089-b83f31ca3d5a_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4700bbc3-ede7-416b-b22a-92edbeecf22c_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,4705d8c0-195c-4450-b04b-7d3aafbaad8b_103
AVAILABLE,1799660.587,470e708c-3aa3-4e5f-b46f-850314063e72_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,47321fa8-7467-44df-a0c8-74c6cb082b7f_103
AVAILABLE,1626760,4743debe-4bcf-41e3-96fb-9511846543a8_103
AVAILABLE,1649999.996,476a242d-24a6-434f-a91a-ac381cfcb54b_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,476dbae4-c21c-4462-9c16-d353b6cf0ac1_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,478f5c5b-1119-42f8-bc7d-cdba42a09963_103
AVAILABLE,97504.70697,47caba85-430b-4796-bf94-8c4e0e15b8cd_103
AVAILABLE,1082182.641,47ebb115-8df0-47f1-acbd-fc3747947ffc_103
BLOCKED_BY_CONDONATION,0,480d4342-9953-4be8-ba72-6c8f32931469_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,483fabcf-aab0-4a3e-bbfb-789894c845ff_103
AVAILABLE,0,485d5e29-b9dc-4090-abe5-17b1ea4d3723_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4872dbe7-f528-48c8-bb25-6b2195e45a98_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4884e0fc-993b-4544-9c83-63b6a47e0afb_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,488649ca-0bd1-4530-be0e-1a23a2be8c57_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,48a1cddb-369f-4661-8883-f9fe528c483a_103
AVAILABLE,2200000,48a1e416-bc3a-457f-957e-290ea20d3bf7_103
AVAILABLE,1095180.017,48aec2b2-605b-46b6-ac86-98ccc217adbd_103
AVAILABLE,1493840.601,48bc74e3-77a1-4fee-b0f0-fb41c8267121_103
AVAILABLE,1489556.94,48bcb36f-f954-4144-b65c-0481355cd28b_103
AVAILABLE,924602.3833,48ce583b-1df8-4b86-ab3d-f98556a5db4e_103
AVAILABLE,1199504.385,48ef4651-6309-46e2-96ee-75bd6cc27130_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,48f29f5b-7e8b-4f90-975c-af13b02391b4_103
AVAILABLE,1799902.571,48fb445b-e2d6-489d-8444-1c8f5e8ac4e1_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,49372e41-39af-4b4c-8cbe-a0cec1898410_103
AVAILABLE,2410775.78,4938419a-110f-4e36-ab60-7c3db8c82e96_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,49435465-f354-41c7-8db9-bf6e2b5b3e83_103
AVAILABLE,974000,494d6f2c-7709-4a26-b377-3a49da0209f0_103
AVAILABLE,1493974.016,495a16da-a6ba-4f8d-91b7-88c51be8153a_103
AVAILABLE,282798.6336,495c4d39-3758-4e01-a29e-8a7b7f823f1b_103
AVAILABLE,1319000,495e36da-4847-4be6-9047-1f69112a8bc8_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4977f346-3a95-4ca2-9b87-bfecd7eb61db_103
AVAILABLE,927496.0991,4981d18d-4efa-420c-869c-89aab5e29d3d_103
AVAILABLE,1147751.847,498df247-c2af-44e8-bfd5-55740a9d6ce8_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,499a8bd9-cc72-440a-9af1-d9915601dcf5_103
AVAILABLE,1851835.697,49c5d430-2daa-4e10-8d52-cc4a075e86a8_103
AVAILABLE,2500000,49e986c6-ec22-4ed0-9d83-3a4c4a164c63_103
AVAILABLE,670866,49f00cd9-f554-4bf6-a5ab-b05a9fe39f69_103
AVAILABLE,1442938.289,4a01dcaf-aa1b-46e1-9dff-e0b6c6f6bfb9_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4aa09b9d-47d8-4672-ae4f-92ab804546e7_103
AVAILABLE,505196.8244,4aa4dca9-66c2-40bf-893b-85696887f499_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4aab56ef-58e9-4cd1-8af1-a3bf1e2a0a72_103
AVAILABLE,615430.3828,4ac6965e-6d60-4d1f-8d91-d22d6cf84f95_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4aea1b0a-cc5f-43ee-9089-95ab6a83bbdf_103
AVAILABLE,500771.1762,4b08884b-609b-452e-9760-b6d7d9d4f306_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4b08aa5b-099b-46d0-a21d-73153fd3e43c_103
AVAILABLE,1500000,4b094f11-54be-4424-938f-384255888ebe_103
AVAILABLE,825126.5659,4b0a39ea-fbd8-4c51-996e-dc5c02da8613_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4b25d7fa-ee4f-4ed0-9e13-a8dab4722c8d_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4b2bb699-42cf-4eec-b2cf-cbb291b84d0d_103
AVAILABLE,1351565.651,4b43be82-c7c0-4774-a7f7-daedc2e54871_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4b4ffc79-a34c-4e24-9a12-7350a30b17c3_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4b6410d1-8ce1-49be-bd96-747d1d012f59_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4b64d03d-4d06-4615-83e5-24ea8bbcd268_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4b83fac0-56ed-4660-a4ab-fb22621b3eb4_103
AVAILABLE,1164480.253,4b8e4860-66f3-461a-8b8c-c44d97331bb5_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4b9596ad-7cb1-4256-a25b-d85ca79efe64_103
AVAILABLE,1799999.786,4b9a440e-1f70-435c-b4cf-313ba8c53da0_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,4ba4907b-2f2f-4175-b32e-7bbec19fa820_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4ba62019-d788-4598-b441-8d8ed069ef4e_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4ba7354d-ef12-424a-96eb-e17df2805554_103
AVAILABLE,800000,4bea00f0-6281-4ea4-8872-fb9948be9ae1_103
AVAILABLE,663530.2529,4bf1bde3-7a22-40ce-9bf1-c67431e2969d_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4c538c0a-bc65-4f20-bebd-c4bc570662ef_103
AVAILABLE,1250666.405,4c62adcd-cfa2-4857-9bc5-9cbd41e8c6f0_103
AVAILABLE,0,4c753e2e-00ad-4ae9-a88b-9bdcae7f39a9_103
AVAILABLE,588591.4837,4c8296ae-a444-4a8d-88b7-72370068300b_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4c8a258a-f52c-4cac-8ff7-84b343a07ccd_103
AVAILABLE,1800000,4c975724-65f4-41e0-9ad6-956c3f921c78_103
BLOCKED_BY_CONDONATION,0,4c9dcb07-388b-463e-b8d5-2a9213fa0a0b_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,4cb8a266-4baa-415f-a9f1-33d1bb9550ab_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,4cd2e7c6-ef0e-42d2-88fe-c6fd2fda2b87_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4cdc3891-5512-4d45-9ae6-e5faf43be20c_103
AVAILABLE,800056.072,4d186f0b-e6e2-49ad-9b03-0c211e7f1e90_103
AVAILABLE,2100000,4d36116a-f355-4c66-8e49-48297c9334f7_103
AVAILABLE,0,4d42b7dd-c6ee-4bd1-9844-d9b921ff82bd_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4d42e7af-c86e-4d3c-b2d4-48e64d4e440a_103
BLOCKED_BY_ALL_LOANS_CANCELLED,0,4d4ca193-41c4-45b6-822e-adcddd161f01_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4d66ff55-d3b7-4bc3-85c5-9fe20272a52c_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,4d6a86e7-dd62-485b-b547-2dbac9935085_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,4d718c88-d4ba-4c01-87e1-2b301e851658_103
AVAILABLE,2500000,4d849a41-a679-467e-9069-52f820fc3726_103
AVAILABLE,2047172.622,4da6e625-a324-4fe2-b5d7-bde9aef6020d_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4dbe2839-a087-48be-9855-961e599252d1_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4ddf0654-859e-411c-9e02-8218eb92c868_103
AVAILABLE,0,4df08eaf-167e-4f83-9bb0-1933204a6b3f_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,4e28be49-244c-4187-bf72-a7a62aff1178_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,4e459063-0044-4d6d-b931-3536b3818f73_103
AVAILABLE,1800000,4e5856ce-46bb-4ba0-84a8-24fbb1f491f2_103
AVAILABLE,1800000,4e5b808c-aa78-4245-8ef8-c002d6a67360_103
AVAILABLE,1493872.454,4e6419f6-c2dc-41a8-98e7-b074686316a7_103
BLOCKED_BY_ALL_LOANS_CANCELLED,0,4e9ebf3c-a4c6-4d93-b3e5-67a702fb2cb6_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,4e9fab95-60c4-4341-853a-a978bcca13ad_103
AVAILABLE,2858097.491,4ea522b9-1800-41b3-8780-a7ac30586dd4_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,4ebeb11f-fa29-4a70-b450-de5af8a56933_103
AVAILABLE,2318963.916,4ed2af94-b489-4a3b-974d-64737a2e19dc_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,4ede7a0d-c1ea-42b5-b7ef-f842a59f2b54_103
AVAILABLE,1800000,4ee52603-c16a-48f9-a333-2979d5a60d56_103
AVAILABLE,0,4ef016d8-2aff-41ab-a75f-f283e170d1d1_103
